CO2 (ppm),TVOC (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB) [Mobile],Activity
511,0,71,93,100,37.8,19.9,58.98,Frying and Boiling
509,0,71,92,98,37.8,19.9,65.18,Frying and Boiling
507,0,70,91,97,37.8,19.9,65,Frying and Boiling
505,0,70,91,97,37.7,19.9,55.91,Frying and Boiling
501,0,70,90,96,37.7,19.9,57.74,Frying and Boiling
497,0,69,89,95,37.7,19.9,61.66,Frying and Boiling
493,0,68,88,94,37.7,19.9,64.47,Frying and Boiling
489,0,67,88,94,37.7,19.9,64.14,Frying and Boiling
485,0,66,87,93,37.7,19.8,67.13,Frying and Boiling
482,0,65,87,92,37.7,19.9,65.31,Frying and Boiling
480,0,64,86,92,37.8,19.9,61.56,Frying and Boiling
477,0,63,85,91,37.8,19.9,67.26,Frying and Boiling
475,0,63,85,91,37.8,19.9,58.25,Frying and Boiling
473,0,63,85,90,37.8,19.9,74.81,Frying and Boiling
471,0,64,84,89,37.8,19.9,69.79,Frying and Boiling
471,0,64,84,89,37.8,19.9,60.98,Frying and Boiling
471,0,65,84,89,37.8,19.9,61.73,Frying and Boiling
471,0,65,84,89,37.9,19.9,71.57,Frying and Boiling
471,0,65,84,89,37.9,19.9,65.65,Frying and Boiling
471,0,66,85,90,37.9,19.9,69.17,Frying and Boiling
471,0,66,86,91,37.9,19.9,61,Frying and Boiling
472,0,68,87,92,37.9,19.9,71.31,Frying and Boiling
474,0,69,87,92,37.9,20,62.37,Frying and Boiling
477,0,69,88,92,38,20,68.48,Frying and Boiling
481,0,70,90,93,38,20,74.6,Frying and Boiling
485,0,70,90,93,38,20,66.67,Frying and Boiling
488,0,70,91,94,38,20,70.94,Frying and Boiling
491,0,70,92,95,38,20,69.51,Frying and Boiling
495,0,70,92,95,38,20,68.76,Frying and Boiling
498,0,70,92,95,38.1,20,55.53,Frying and Boiling
501,0,70,92,95,38.1,20,64.49,Frying and Boiling
504,0,70,92,95,38.1,20,74.34,Frying and Boiling
506,0,70,90,94,38,20,70.66,Frying and Boiling
506,0,62,82,87,38,19.9,70.52,Frying and Boiling
506,0,60,77,83,37.9,19.9,66.55,Frying and Boiling
506,0,57,73,79,37.8,19.9,69.43,Frying and Boiling
506,0,54,71,75,37.8,19.9,66.67,Frying and Boiling
500,0,52,69,71,37.7,19.8,58.41,Frying and Boiling
479,0,49,66,70,37.7,19.7,67.58,Frying and Boiling
458,0,48,65,69,37.6,19.7,67.39,Frying and Boiling
443,0,48,62,66,37.6,19.7,71.82,Frying and Boiling
432,0,46,60,65,37.4,19.7,57.96,Frying and Boiling
419,0,46,60,64,37.4,19.7,68.61,Frying and Boiling
411,0,45,59,63,37.4,19.6,55.63,Frying and Boiling
402,0,47,62,65,37.3,19.6,73.96,Frying and Boiling
402,0,49,65,67,37.3,19.6,57.2,Frying and Boiling
402,0,49,64,67,37.3,19.6,55.38,Frying and Boiling
402,0,49,64,67,37.2,19.6,61.27,Frying and Boiling
402,0,48,64,67,37.2,19.6,58.03,Frying and Boiling
402,0,48,63,67,37.2,19.6,68.81,Frying and Boiling
402,0,48,63,67,37.2,19.6,63.21,Frying and Boiling
402,0,48,63,67,37.1,19.5,70.5,Frying and Boiling
402,0,47,62,67,37,19.5,73.41,Frying and Boiling
402,0,46,62,66,37,19.4,72.46,Frying and Boiling
402,0,45,60,64,36.9,19.4,69.72,Frying and Boiling
402,0,44,59,63,36.9,19.4,56.25,Frying and Boiling
402,0,44,59,62,36.9,19.4,57.76,Frying and Boiling
402,0,44,59,62,36.8,19.4,59.15,Frying and Boiling
402,0,47,63,66,36.9,19.4,61.5,Frying and Boiling
402,0,57,73,76,36.8,19.4,68.24,Frying and Boiling
402,0,59,76,79,36.9,19.4,65.51,Frying and Boiling
402,0,64,82,85,36.9,19.4,61.28,Frying and Boiling
402,0,70,87,91,36.9,19.4,58.46,Frying and Boiling
402,0,70,89,91,36.9,19.4,73.24,Frying and Boiling
402,0,72,91,93,36.9,19.4,61.85,Frying and Boiling
402,0,70,88,91,36.9,19.4,62.09,Frying and Boiling
402,0,78,104,107,36.9,19.4,70.44,Frying and Boiling
407,0,87,116,126,36.9,19.4,69.42,Frying and Boiling
414,0,100,141,152,36.9,19.4,67.87,Frying and Boiling
420,0,107,160,173,36.9,19.4,68.87,Frying and Boiling
423,0,132,198,208,36.9,19.4,67.2,Frying and Boiling
426,0,157,236,255,37,19.4,58.85,Frying and Boiling
428,0,164,253,271,37,19.5,59.93,Frying and Boiling
433,0,173,269,288,37,19.5,66.16,Frying and Boiling
438,0,187,292,314,37,19.5,59.5,Frying and Boiling
445,0,194,303,332,37,19.5,74.46,Frying and Boiling
452,0,197,315,349,37,19.5,60.95,Frying and Boiling
460,0,199,326,364,37.1,19.6,60.78,Frying and Boiling
466,0,201,335,376,37.1,19.6,59.15,Frying and Boiling
473,0,202,342,386,37.1,19.6,69.1,Frying and Boiling
477,0,204,348,392,37.1,19.6,61.34,Frying and Boiling
481,0,204,349,395,37.2,19.6,61.98,Frying and Boiling
484,0,205,352,399,37.2,19.6,73.67,Frying and Boiling
487,0,206,352,399,37.3,19.6,70.91,Frying and Boiling
490,0,205,352,398,37.3,19.6,60.47,Frying and Boiling
493,0,203,348,394,37.3,19.7,57.44,Frying and Boiling
495,0,203,345,389,37.4,19.7,68.53,Frying and Boiling
498,0,201,336,380,37.4,19.7,62.59,Frying and Boiling
502,0,200,331,373,37.5,19.7,74.6,Frying and Boiling
508,0,197,324,365,37.5,19.7,71.37,Frying and Boiling
514,0,195,316,356,37.5,19.7,74.09,Frying and Boiling
522,0,188,305,343,37.6,19.7,71.09,Frying and Boiling
530,0,184,296,332,37.6,19.7,60.81,Frying and Boiling
536,0,178,287,320,37.6,19.8,60.75,Frying and Boiling
544,0,175,281,314,37.6,19.8,69.28,Frying and Boiling
550,0,170,270,303,37.7,19.8,61.93,Frying and Boiling
556,0,165,258,290,37.7,19.8,63.85,Frying and Boiling
561,0,160,250,280,37.7,19.9,60.13,Frying and Boiling
566,0,155,241,271,37.7,19.9,64.58,Frying and Boiling
570,0,153,237,266,37.8,19.9,59.04,Frying and Boiling
574,0,148,231,258,37.9,19.9,65.77,Frying and Boiling
577,0,144,225,251,37.9,19.9,73.66,Frying and Boiling
582,0,143,222,248,38,20,68.92,Frying and Boiling
586,0,140,216,240,38,20,57.75,Frying and Boiling
591,0,125,196,211,38,20,67.31,Frying and Boiling
596,0,114,180,197,38,20,66.74,Frying and Boiling
599,0,111,174,193,38,19.9,59.85,Frying and Boiling
600,0,108,169,187,38,20,68.4,Frying and Boiling
601,0,107,164,181,38,20,65.62,Frying and Boiling
601,0,105,160,175,38,20,67.76,Frying and Boiling
601,0,106,159,174,38,20,56.05,Frying and Boiling
601,0,104,155,169,38.1,20,63.27,Frying and Boiling
601,0,105,153,165,38.1,20,69.35,Frying and Boiling
600,0,103,150,162,38.1,20,57.01,Frying and Boiling
597,0,102,147,159,38.1,20,70.42,Frying and Boiling
593,0,102,144,157,38.1,20,55.1,Frying and Boiling
589,0,100,142,154,38,20,66.01,Frying and Boiling
586,0,98,139,151,38.1,20,73.58,Frying and Boiling
582,0,98,138,149,38,20,63.14,Frying and Boiling
578,0,96,135,145,38.1,20,73.7,Frying and Boiling
572,0,93,131,141,38.1,20,72.57,Frying and Boiling
567,0,93,129,138,38,20,64.55,Frying and Boiling
559,0,84,114,122,38,20,58.99,Frying and Boiling
551,0,77,102,107,38,20,74.28,Frying and Boiling
542,0,73,99,104,38,19.9,61.42,Frying and Boiling
534,0,72,96,101,38,19.9,67.92,Frying and Boiling
528,0,70,94,97,37.9,19.9,73.16,Frying and Boiling
520,0,71,94,98,37.9,19.9,56.79,Frying and Boiling
513,0,70,93,96,38,19.9,66.48,Frying and Boiling
503,0,70,93,96,38,19.9,65.7,Frying and Boiling
495,0,71,94,97,37.9,19.9,69.46,Frying and Boiling
488,0,70,93,97,37.9,19.9,73.73,Frying and Boiling
484,0,71,94,98,37.9,19.9,73.26,Frying and Boiling
481,0,70,93,97,37.9,19.9,58.5,Frying and Boiling
480,0,71,94,98,38,20,72.64,Frying and Boiling
479,0,70,92,97,38,20,58.52,Frying and Boiling
479,0,71,92,98,38,20,73.39,Frying and Boiling
479,0,72,93,99,38,19.9,74.94,Frying and Boiling
479,0,70,92,97,38,19.9,62.94,Frying and Boiling
478,0,65,85,90,38,19.9,64.91,Frying and Boiling
477,0,59,78,83,37.9,19.9,73.73,Frying and Boiling
476,0,57,75,80,37.9,19.9,74.24,Frying and Boiling
475,0,55,72,76,37.9,19.9,73.52,Frying and Boiling
471,0,55,72,75,37.8,19.9,72.53,Frying and Boiling
466,0,54,72,74,37.8,19.9,55.19,Frying and Boiling
458,0,52,70,72,37.8,19.9,66.36,Frying and Boiling
450,0,52,70,72,37.8,19.9,57.15,Frying and Boiling
440,0,52,70,71,37.8,19.9,74.66,Frying and Boiling
433,0,51,70,71,37.8,19.9,60.69,Frying and Boiling
427,0,52,70,71,37.7,19.9,74.78,Frying and Boiling
424,0,52,71,72,37.8,19.8,65.87,Frying and Boiling
423,0,52,71,72,37.7,19.8,64.88,Frying and Boiling
422,0,52,71,72,37.7,19.8,73.77,Frying and Boiling
421,0,52,71,73,37.7,19.8,72.02,Frying and Boiling
420,0,51,71,73,37.7,19.8,64.36,Frying and Boiling
419,0,51,70,72,37.7,19.8,58.86,Frying and Boiling
418,0,51,70,72,37.7,19.8,57.25,Frying and Boiling
416,0,50,70,71,37.7,19.8,58.25,Frying and Boiling
414,0,49,69,71,37.6,19.8,64.18,Frying and Boiling
413,0,49,69,71,37.6,19.8,60.15,Frying and Boiling
413,0,49,68,70,37.6,19.7,58.72,Frying and Boiling
412,0,48,67,70,37.6,19.7,69.73,Frying and Boiling
602,0,60,75,79,36.6,19.3,65,Frying
602,0,71,91,93,36.6,19.2,79.11,Frying
602,0,91,113,118,36.6,19.2,75.44,Frying
602,0,108,143,150,36.6,19.2,73.5,Frying
602,0,125,166,173,36.6,19.3,75.46,Frying
602,0,148,195,200,36.6,19.3,65.06,Frying
602,0,158,202,209,36.7,19.2,73.9,Frying
602,0,160,204,214,36.6,19.3,76.79,Frying
602,0,165,211,219,36.6,19.3,82.39,Frying
602,0,168,214,223,36.7,19.3,72.41,Frying
602,0,172,218,228,36.6,19.3,70.96,Frying
602,0,175,221,231,36.6,19.3,72.49,Frying
602,0,177,223,234,36.6,19.2,79.58,Frying
602,0,180,225,235,36.6,19.3,76.64,Frying
684,0,181,226,236,36.6,19.3,72.35,Frying
684,0,182,226,236,36.6,19.3,77.57,Frying
684,0,182,225,234,36.7,19.3,75.49,Frying
685,0,183,227,235,36.7,19.3,79.84,Frying
685,0,184,227,235,36.6,19.3,71.49,Frying
685,0,183,227,235,36.7,19.3,73.36,Frying
685,0,183,227,235,36.7,19.3,73.04,Frying
720,0,183,227,235,36.7,19.3,67.68,Frying
720,0,183,226,234,36.7,19.3,76.48,Frying
720,0,182,225,233,36.7,19.3,76.31,Frying
720,0,181,223,231,36.7,19.3,75.03,Frying
720,0,179,220,228,36.7,19.3,73.83,Frying
720,0,175,216,222,36.7,19.3,67.92,Frying
720,0,171,211,217,36.7,19.3,72.9,Frying
720,0,162,201,205,36.7,19.3,73.29,Frying
721,0,136,174,179,36.6,19.3,70.99,Frying
721,0,120,155,158,36.7,19.3,74.19,Frying
721,0,117,150,154,36.7,19.3,77.02,Frying
722,0,111,142,145,36.6,19.3,84.43,Frying
722,0,110,139,143,36.7,19.3,75.87,Frying
722,0,108,136,141,36.6,19.3,76.29,Frying
722,0,107,133,137,36.7,19.3,74.63,Frying
722,0,105,130,134,36.7,19.3,65.41,Frying
722,0,104,127,132,36.7,19.3,74.87,Frying
722,0,102,123,128,36.7,19.3,75.3,Frying
722,0,99,120,124,36.6,19.3,85,Frying
722,0,97,116,120,36.7,19.2,74.04,Frying
722,0,93,112,115,36.6,19.3,76.51,Frying
722,0,93,111,115,36.6,19.2,74.83,Frying
722,0,92,109,112,36.6,19.3,69.16,Frying
722,0,91,108,111,36.6,19.2,80.71,Frying
722,0,90,107,110,36.6,19.3,78.76,Frying
722,0,89,106,109,36.6,19.2,78.96,Frying
722,0,89,107,109,36.6,19.2,70.45,Frying
722,0,89,107,109,36.6,19.2,82.01,Frying
722,0,88,108,109,36.6,19.2,67.99,Frying
722,0,88,107,108,36.6,19.3,77.93,Frying
734,0,88,106,108,36.6,19.2,85,Frying
734,0,86,105,106,36.6,19.2,70.05,Frying
734,0,84,102,105,36.6,19.2,72.17,Frying
734,0,82,99,102,36.6,19.2,75.5,Frying
734,0,81,98,101,36.6,19.2,72.48,Frying
734,0,80,97,99,36.6,19.2,67.25,Frying
734,0,74,92,93,36.6,19.2,75.34,Frying
734,0,69,86,88,36.6,19.2,69.69,Frying
734,0,62,80,81,36.6,19.2,77.37,Frying
734,0,61,78,80,36.6,19.2,70.4,Frying
734,0,61,77,79,36.6,19.2,82.75,Frying
734,0,57,72,75,36.6,19.2,71.08,Frying
734,0,56,71,74,36.6,19.2,73.39,Frying
734,0,55,71,72,36.6,19.2,79.07,Frying
734,0,53,70,71,36.6,19.2,68.85,Frying
734,0,53,69,70,36.6,19.2,76.14,Frying
734,0,52,68,70,36.6,19.2,81.54,Frying
734,0,51,68,69,36.6,19.2,66.96,Frying
734,0,50,67,68,36.6,19.2,75.92,Frying
734,0,49,66,67,36.5,19.2,76.3,Frying
734,0,48,66,67,36.6,19.2,78.91,Frying
734,0,48,65,66,36.6,19.2,68.82,Frying
408,0,6,10,11,36.8,19.4,51.6,Frying
408,0,6,10,11,36.8,19.4,53.72,Frying
408,0,8,11,12,36.8,19.4,61.9,Frying
408,0,7,10,11,36.8,19.4,63.5,Frying
408,0,7,10,11,36.8,19.4,54.7,Frying
408,0,8,12,12,36.9,19.4,52.4,Frying
408,0,7,10,11,36.8,19.4,67.81,Frying
408,0,7,10,11,36.9,19.4,54.92,Frying
408,0,6,10,11,36.9,19.4,61.89,Frying
408,0,6,10,11,36.9,19.4,62.39,Frying
408,0,6,10,10,36.9,19.4,58.38,Frying
408,0,6,10,10,36.9,19.4,61.67,Frying
408,0,7,11,12,37,19.4,60.46,Frying
408,0,7,11,12,37,19.4,68.69,Frying
408,0,7,12,12,36.9,19.4,54.09,Frying
408,0,7,12,12,37,19.5,64.32,Frying
408,0,7,12,12,37,19.5,54.77,Frying
408,0,6,11,11,37,19.5,57.92,Frying
408,0,6,11,11,37,19.5,63.43,Frying
408,0,6,11,11,37.1,19.5,56,Frying
408,0,6,11,11,37,19.5,56.32,Frying
408,0,7,11,11,37.1,19.5,65.04,Frying
408,0,7,11,11,37.1,19.6,51.45,Frying
408,0,7,11,11,37.2,19.6,59.17,Frying
408,0,7,11,11,37.1,19.5,69.97,Frying
408,0,7,11,11,37.1,19.6,69.92,Frying
408,0,7,12,12,37.1,19.6,51.47,Frying
408,0,16,22,22,37.2,19.6,54.26,Frying
408,0,24,31,33,37.2,19.6,55.3,Frying
408,0,25,33,34,37.2,19.6,68.67,Frying
416,0,26,34,36,37.2,19.6,67.62,Frying
419,0,27,36,36,37.2,19.6,67.59,Frying
422,0,27,36,36,37.2,19.6,57.39,Frying
429,0,27,36,36,37.2,19.6,53.15,Frying
438,0,27,36,36,37.2,19.6,66.67,Frying
445,0,27,36,37,37.2,19.6,64.07,Frying
453,0,27,36,37,37.3,19.6,62.23,Frying
459,0,27,36,40,37.2,19.6,69.74,Frying
462,0,27,38,42,37.3,19.6,63.08,Frying
464,0,27,40,43,37.3,19.6,50.16,Frying
468,0,28,42,45,37.3,19.6,66.34,Frying
473,0,29,42,45,37.3,19.6,55.99,Frying
479,0,29,42,45,37.3,19.6,63.27,Frying
481,0,29,42,45,37.3,19.6,68.78,Frying
482,0,30,43,47,37.3,19.6,52.69,Frying
482,0,30,44,48,37.3,19.6,52.31,Frying
483,0,33,48,53,37.3,19.7,52.14,Frying
484,0,36,52,57,37.4,19.6,61.06,Frying
486,0,36,54,58,37.3,19.6,55.45,Frying
489,0,37,55,59,37.3,19.7,62.1,Frying
492,0,38,56,61,37.4,19.7,64.35,Frying
492,0,38,56,60,37.4,19.6,54.07,Frying
492,0,40,57,61,37.3,19.7,62.68,Frying
493,0,46,62,68,37.4,19.7,55.28,Frying
493,0,55,71,78,37.4,19.7,59.77,Frying
496,0,56,72,79,37.4,19.7,68.11,Frying
499,0,56,72,79,37.5,19.7,66.92,Frying
504,0,56,72,78,37.5,19.7,51.85,Frying
510,0,54,71,75,37.5,19.7,58.47,Frying
514,0,51,68,71,37.5,19.7,55.53,Frying
516,0,50,66,70,37.5,19.7,50.07,Frying
516,0,54,70,74,37.5,19.7,65.42,Frying
516,0,59,74,80,37.5,19.7,62.74,Frying
517,0,60,76,82,37.5,19.7,55.24,Frying
516,0,60,76,83,37.5,19.7,64.82,Frying
516,0,61,78,83,37.5,19.7,61.03,Frying
516,0,62,79,85,37.5,19.7,58.55,Frying
518,0,63,80,87,37.5,19.7,50.19,Frying
518,0,70,86,93,37.5,19.7,51.5,Frying
518,0,74,92,99,37.5,19.7,67.66,Frying
518,0,77,93,101,37.6,19.7,68.08,Frying
518,0,80,99,106,37.6,19.7,60.91,Frying
518,0,81,100,105,37.6,19.7,66.69,Frying
518,0,81,99,105,37.6,19.7,61.65,Frying
519,0,81,99,104,37.6,19.8,52.96,Frying
522,0,81,99,105,37.6,19.8,52.55,Frying
524,0,83,101,106,37.6,19.8,56.17,Frying
526,0,83,101,107,37.6,19.7,67.98,Frying
527,0,85,104,108,37.6,19.8,65.92,Frying
528,0,89,107,113,37.6,19.8,67.21,Frying
528,0,97,116,122,37.7,19.8,67.98,Frying
529,0,104,129,134,37.7,19.8,54.2,Frying
530,0,113,143,149,37.7,19.8,54.99,Frying
530,0,119,152,158,37.6,19.8,52.06,Frying
530,0,122,155,159,37.7,19.8,65.6,Frying
529,0,123,156,160,37.7,19.8,67.68,Frying
528,0,124,157,161,37.7,19.8,58.13,Frying
527,0,126,159,164,37.7,19.8,62.41,Frying
526,0,128,161,167,37.7,19.8,53.09,Frying
526,0,132,166,173,37.7,19.8,68.6,Frying
526,0,158,199,204,37.7,19.8,67.29,Frying
526,0,163,202,211,37.7,19.8,69.52,Frying
526,0,183,226,235,37.7,19.8,66.22,Frying
525,0,199,256,266,37.7,19.8,67.63,Frying
525,0,202,262,272,37.6,19.8,50.5,Frying
525,0,205,272,282,37.7,19.8,64.73,Frying
526,0,210,280,292,37.6,19.8,56.64,Frying
525,0,223,304,316,37.6,19.8,68.62,Frying
525,0,286,453,480,37.7,19.8,66.04,Frying
525,0,325,454,480,37.6,19.8,67.28,Frying
526,0,344,453,480,37.6,19.8,66.21,Frying
527,0,379,453,480,37.6,19.8,55.34,Frying
529,0,395,453,481,37.6,19.8,65.75,Frying
529,0,403,453,490,37.6,19.8,52.16,Frying
529,0,406,453,490,37.6,19.8,67.44,Frying
528,0,407,454,495,37.6,19.8,67.17,Frying
527,0,410,454,496,37.6,19.7,54.45,Frying
527,0,411,454,497,37.6,19.8,66.33,Frying
526,0,415,454,497,37.6,19.8,59.21,Frying
526,0,418,454,497,37.7,19.8,56.1,Frying
524,7,420,453,497,37.7,19.8,65.91,Frying
522,0,424,453,498,37.7,19.8,54.55,Frying
520,0,427,453,498,37.7,19.8,50.47,Frying
518,0,429,453,498,37.6,19.8,53.86,Frying
